clip,face_ratio_mean,face_ratio_std,facing_front_frac,head_down_frac,nose_conf_mean,nose_x_std,nose_y_std,eye_conf_mean,eye_nose_dist_mean,eye_nose_dist_std,nose_to_shoulder_mean,nose_to_shoulder_std,shoulder_width_mean,shoulder_width_std,move_mean,move_max,big_moves,longest_still,still_frac,movement_drift
4100291041.avi,0.4495744114424338,0.04749003203253831,1.0,0.0,0.9914426823457082,0.04051386084504703,0.04030588725479429,0.9883934269348781,0.10294105615645127,0.010080570505330644,0.3921735804994719,0.04887540171129427,0.9535123775824462,0.020153092759137337,0.009570169068435322,0.038609527359976116,4,15,0.5084745762711864,0.0035683378579748643
4100291070.avi,0.4406241641103366,0.023648657544501336,1.0,0.0,0.9862445662419002,0.02361725679702052,0.008539723360168264,0.9856116086244583,0.10188168921042905,0.0022269298837125535,0.3745075419721583,0.008484561036025143,0.9607744337238354,0.015047275986252493,0.007838460799504569,0.029967081386875687,3,20,0.5084745762711864,0.005012315547356677
4100291073.avi,0.4684644949713457,0.009996814301785692,1.0,0.0,0.9877204199632009,0.0035677371280230905,0.004283845057261309,0.9871373842159907,0.09481828238254107,0.0012956529948028653,0.3874338915578222,0.004530125610818097,0.9065338870580911,0.004906574845706007,0.0028167144991148828,0.00831603717388341,4,6,0.5084745762711864,-0.0011314476236084473
4100291078.avi,0.37606732048445596,0.01786924190709759,1.0,0.0,0.987358977397283,0.01028788892812624,0.00640791704333972,0.9843940625588099,0.10114075254286053,0.001286571911506883,0.3388025880787927,0.006147974256439164,0.8890897708454223,0.007224880002396155,0.0067573081347019745,0.04454927342720737,1,7,0.5084745762711864,-0.005192474070047287
4100291081.avi,0.38723930250717525,0.07491494430222709,0.7666666666666667,0.0,0.9900747239589691,0.04374352865834076,0.00997396189200685,0.9835677678386371,0.09553441763312367,0.0021012606410601158,0.35277107210409786,0.011444771099175377,0.8601297534644426,0.01958129031413758,0.009052906478375984,0.06058352740202989,2,9,0.5084745762711864,0.004241094920958459
4100291082.avi,0.3691671971131218,0.02801887900910124,0.9333333333333333,0.0,0.9903600653012593,0.014115419072978976,0.010717599431461517,0.983200574417909,0.09650219764013403,0.0023639602499767242,0.3521859475996204,0.00806261398186597,0.879040084146458,0.012903672555609499,0.007111100493216311,0.01737613972199049,3,9,0.5084745762711864,-0.0030100074195792345
4100291084.avi,0.3706453835702981,0.035840303080588755,1.0,0.0,0.9898830314477285,0.026299918918954064,0.004373409003767326,0.9830987041195234,0.10035787749195714,0.00260902615739283,0.34547778046970484,0.006688482637471967,0.882410401630107,0.01604248084095233,0.007054823541046797,0.03320952610249184,2,10,0.5084745762711864,-0.002841134919382516
4100292048.avi,0.5046575033354709,0.05272708966443905,1.0,0.0,0.9874966740608215,0.0909257752044507,0.062346375080380885,0.9871410513917606,0.10281876808412367,0.006487253134549828,0.34763048362000365,0.05623490586719935,0.8845845207528354,0.03694380101191692,0.026236837113632127,0.20153766737140277,5,19,0.5084745762711864,0.04254434438331346
4100302013.avi,0.5182274149624689,0.018171279588870503,1.0,0.0,0.9942052364349365,0.05013449902603845,0.04254188997518755,0.9895318622390429,0.04351639784045591,0.00512162277154692,0.3706874852402934,0.013865198289341126,0.7406460234437826,0.011900515054109646,0.054896662353473215,0.1621506895298189,0,6,0.5084745762711864,0.002395803711138997
4100302016.avi,0.549962424541996,0.04716610702480629,1.0,0.0,0.9915536850690841,0.06257512465894904,0.043810067069456095,0.9849166110157966,0.035303792919593846,0.00446597625444334,0.42221492695969315,0.03714439549004558,0.8205004228797476,0.06078757348671246,0.02483935932613363,0.14411149539246806,3,6,0.5084745762711864,0.007845550992701563
4100302018.avi,0.5154969880859486,0.011453379557775268,1.0,0.0,0.9932165026664734,0.03165696792710498,0.02794306904772529,0.9875109190742175,0.03364555649364375,0.00430190398651785,0.38030658120935096,0.009374803701860467,0.7231841770339057,0.009336512063553562,0.034463409935771565,0.15319642923372687,8,6,0.5084745762711864,-0.01661951824333868
4100302030.avi,0.5591530487404308,0.022532841703083235,1.0,0.0,0.9914938628673553,0.013741264420636674,0.01013682736728791,0.9883977984388669,0.09984402730061957,0.0023295220419232367,0.4302862716959483,0.010305996968477176,1.0041463374630768,0.019142906091905252,0.0040086534304580295,0.028926316227401522,4,6,0.5084745762711864,0.0029542221461621946
4100302040.avi,0.49525417234229363,0.0058755853402309806,1.0,0.0,0.9896398425102234,0.00489158893264225,0.005924663466470453,0.9864268879095713,0.11642002231274727,0.0019682147382355988,0.2840705344532851,0.007401662186055491,1.015255890920975,0.01778320753450287,0.004889769721930844,0.024136823523985846,2,4,0.5084745762711864,0.0013026899636304646
4100302042.avi,0.5320223281383502,0.005290501221875509,1.0,0.0,0.9944410612185796,0.003648912572682021,0.0036571696063880904,0.9905724411209424,0.05025790331095412,0.0030306795437272964,0.5735627334292168,0.008169829347083284,1.0774912107976926,0.0139824017986355,0.004929508668830474,0.014216514782278322,2,7,0.5084745762711864,-0.00011947249716010976
4100302043.avi,0.37669585504129466,0.08741687613279504,0.8833333333333333,0.0,0.9945970207452774,0.05846117067428736,0.0262993588857241,0.9895870248476665,0.0632812178714385,0.006346101639489813,0.5818685956382074,0.007213295480817304,1.095655891236518,0.013669638923303567,0.006649964586364788,0.06474814068343974,3,4,0.5084745762711864,-0.006219051259978844
4100302044.avi,0.37607611880791025,0.004706090122192979,1.0,0.0,0.994313249985377,0.0034807501859176566,0.0038523339454691794,0.9899027620752653,0.06375760881018831,0.002107243990557836,0.5899059746460151,0.006013229529554194,1.1174365706121205,0.009532810140902459,0.003253707452369769,0.009289249713706198,3,5,0.5084745762711864,-0.00034230459073060623
4100302045.avi,0.4095592226536206,0.04181449461988908,1.0,0.0,0.9943801363309225,0.03145735511604052,0.01574210200451845,0.990129450460275,0.057008676491930706,0.005033671750588566,0.5983873356403429,0.006826203922118649,1.1154553914123932,0.014927918816833497,0.00538558986313584,0.024631920315399406,3,6,0.5084745762711864,0.005020747796776451
4100302048.avi,0.4759030280170196,0.006987598322236442,1.0,0.0,0.9943792770306269,0.004438141439696587,0.007564606320727217,0.9904243056972821,0.045028973807265824,0.0030694732349229254,0.5885304247188013,0.00717019024208594,1.0905034065933237,0.012094755460785322,0.005308487568336268,0.039378369542734944,2,6,0.5084745762711864,-0.0048921656487113715
4100302055.avi,0.5222957086332359,0.006001343972338144,1.0,0.0,0.9919980237881343,0.00311718914175163,0.00312376005871094,0.9899436121185621,0.054265280495006354,0.002718919804109101,0.5741649682989868,0.010074992359428088,1.0782930283854761,0.01726599360107613,0.003489454171041006,0.009289992698908517,5,4,0.5084745762711864,-0.0010033955525612557
4100302058.avi,0.3590217873787836,0.11514733446535554,0.4,0.0,0.9901094883680344,0.10580285577917639,0.05536884441673827,0.9830631121993065,0.06414830762598324,0.011474391169973785,0.5268518996597333,0.030939817268103686,1.0899132530206317,0.03711418911768791,0.014268634394953824,0.12025200070603251,3,10,0.5084745762711864,0.01617529654093631
4100302064.avi,0.5081381975403757,0.02979235961074334,1.0,0.0,0.9934049993753433,0.04147727079973544,0.04558213128948136,0.9907455081741016,0.06185880180591941,0.027146640557642876,0.5265674432248904,0.07549048453802756,1.056918438855938,0.051177623909259604,0.016671328996318603,0.056365751653463775,4,12,0.5084745762711864,0.004454242562499714
4100302066.avi,0.5363538130285532,0.009928026250416666,1.0,0.0,0.9928099274635315,0.008237623555265326,0.0046549768494778135,0.9900799329082172,0.04523887811529329,0.005123865893539577,0.5584521889630378,0.01312187771910292,1.075304501774975,0.03232853821512013,0.009583596354280773,0.025243925406674046,1,5,0.5084745762711864,0.0005495041965694874
4100321001.avi,0.5462443231961646,0.018798356260972017,1.0,0.0,0.9786900222301483,0.03650299431769041,0.01675626373604235,0.9873413677016895,0.12221876564759843,0.0030561229203286897,0.4298328866442718,0.04425574554662037,1.1134528521245979,0.10066454257330922,0.007406426249682062,0.04006488369403785,3,6,0.5084745762711864,0.008798432405186768
4100321009.avi,0.5583638381281113,0.04699074459731929,1.0,0.0,0.9810225466887156,0.06835583063358605,0.07611172546251593,0.9880033155282338,0.11117469865827227,0.016802380675854916,0.46479569622229533,0.07689643786650088,1.0726234196337043,0.034591657655681514,0.020115544000394434,0.12218197438353987,4,8,0.5084745762711864,-0.016660554801637303
4100321019.avi,0.47301405578035677,0.0068758017677092095,1.0,0.0,0.9756367335716883,0.005886704727813793,0.01669945970361337,0.9866666888197263,0.12994608320575976,0.005166417214553911,0.38529486251170625,0.02055503795545341,1.0990317717858809,0.03104985272591928,0.016078189540567386,0.03150442713544784,1,5,0.5084745762711864,0.00052142342193192
4100321042.avi,0.43138706097295737,0.006029420493981552,1.0,0.0,0.9750222623348236,0.00837920792181566,0.016047483668486198,0.9834206561247508,0.13479895892953797,0.003569296721013691,0.32036357342316996,0.018928187607083622,1.0508887814665893,0.012753569729758722,0.006227406394771705,0.028066444184060846,3,7,0.5084745762711864,0.002793473911870478
4100321043.avi,0.39836667922888874,0.009282117903740662,1.0,0.0,0.9751085082689921,0.0064513333649558625,0.005065073330844266,0.9822713240981102,0.142133567286936,0.0012410583379922522,0.3049868643157598,0.00852545725205269,1.064644390509136,0.007438004236584789,0.003633347365392544,0.016503939895245803,2,8,0.5084745762711864,-0.0021149225984576146
4100321044.avi,0.40222951949951374,0.03999459965590399,1.0,0.0,0.9758763800064723,0.02483152406770673,0.02748175720172541,0.9824292133251826,0.13954807123130336,0.003851451123295667,0.29833037931140216,0.025372485406768043,1.0512227335863757,0.03176811887102145,0.009606976099385968,0.030153075240289193,4,11,0.5084745762711864,0.0032726039457230596
4100322032.avi,0.5411881684738843,0.02008655370591188,1.0,0.0,0.9629989773035049,0.011750288303348344,0.008238561320582578,0.9797641346851985,0.13976707477175385,0.002552723083764559,0.2490346349058009,0.008100333856851489,1.0099532523883212,0.01653640497813909,0.00596894621223709,0.01921226171248299,5,8,0.5084745762711864,0.0010081515580343085
4110211001.avi,0.5428821823571738,0.01252048935829052,1.0,0.0,0.9916869213183721,0.026369211044583556,0.013216929060751578,0.9935300827026368,0.1109491382627573,0.004584719946370453,0.33117630235689516,0.021340020511939634,0.9097667988190762,0.03677701596881598,0.009100035082151316,0.033968348325747404,5,9,0.5084745762711864,0.0019144343324202576
4110211004.avi,0.5344555758261751,0.005452133554296097,1.0,0.0,0.9950699696938197,0.007594837194632979,0.004280828020970302,0.9949952488144239,0.11365520167769012,0.0019728416907212726,0.3592255166908903,0.01057706814791516,0.9050448821431928,0.009927843971312866,0.0030288120281917424,0.01236202594290206,2,5,0.5084745762711864,0.00036841474635943396
4110211005.avi,0.5364154464115243,0.007134397722549666,1.0,0.0,0.9957311143477757,0.005014044522035492,0.006835104201746002,0.9954956715305646,0.11487194689925667,0.0026107999647725284,0.35178643490707906,0.007754781199613093,0.911850172958684,0.009003519713649434,0.003090208209106439,0.0085928614906366,3,7,0.5084745762711864,-0.0007198246466802497
4110211013.avi,0.5247065417751874,0.004403309952840633,1.0,0.0,0.9957873721917471,0.0029484413588976694,0.0020370032705220435,0.9954598695039749,0.11738426666619718,0.0017852244885488743,0.3650273454063054,0.0074618564264510995,0.9092211211936135,0.00822694429369682,0.00286332419301955,0.008889959640539825,2,7,0.5084745762711864,0.00035705369572662776
4110211014.avi,0.52837068430915,0.003956112777659689,1.0,0.0,0.9959232956171036,0.0016646031202226768,0.0020961288576582136,0.9955408881107967,0.1171845355558062,0.0015148183004882164,0.36436824272182566,0.008287648061077194,0.898748934173418,0.008675310471524833,0.002528467746770653,0.007189491189280392,4,7,0.5084745762711864,0.0002566435066450228
4110211015.avi,0.5168060372551823,0.007237178369490584,1.0,0.0,0.9957021246353785,0.0034817617050268354,0.010818639377985136,0.9951920643448829,0.11587291270451644,0.003665368403591038,0.3807237979954684,0.014414711026239958,0.8986189324214264,0.014192367733508226,0.004521024562493579,0.024391359769053322,3,6,0.5084745762711864,0.0030235067048335483
4110211021.avi,0.5968364383438669,0.007851477300631437,1.0,0.0,0.9920845746994018,0.002858368177406418,0.00247278342987502,0.9917388200759888,0.109387193593469,0.0012273855638485092,0.3681862617688313,0.0067005865526021885,0.8987634835378018,0.006210518312583099,0.0027537290372195928,0.008320002762378256,4,5,0.5084745762711864,-0.001057613738082678
4110211022.avi,0.5980476211160962,0.0056105910182741026,1.0,0.0,0.9917962044477463,0.0024920767455085795,0.0024242606313832813,0.9915228794018428,0.11082933656160113,0.0012657264115451948,0.36774066029794095,0.0059496136109946215,0.9059832128720928,0.00812782801464511,0.002768094401415167,0.0060511775611239785,2,5,0.5084745762711864,0.0005794720771314116
4110211023.avi,0.5954236630563765,0.006090245756571121,1.0,0.0,0.9917491843303045,0.002263009768024203,0.002449587501646883,0.9914814795056979,0.11158277503643883,0.0013687137051659084,0.3681097120685154,0.007608420260656903,0.9110404870680033,0.008604160685347275,0.0026382778870224313,0.008293358333927057,4,5,0.5084745762711864,0.000560681835813375
4110211025.avi,0.6132512293725261,0.00790095967439029,1.0,0.0,0.9923308243354162,0.0047147380402459815,0.007753495590969777,0.9914023647705714,0.11120498460981133,0.0013700716195360811,0.3620939358967472,0.01088060336258316,0.9004141839613521,0.007578885983639474,0.0036984282464186872,0.026371465836573578,1,7,0.5084745762711864,-0.0012607753747378172
4110211027.avi,0.600278245920576,0.005134162386593072,1.0,0.0,0.991669949889183,0.0025712144739665813,0.0017345801847522518,0.991296756764253,0.11400507396332338,0.0010572226342070543,0.3573090291971985,0.004923898671850209,0.9188052525851415,0.007360500467914677,0.0025975701411926557,0.013776776912556648,2,7,0.5084745762711864,-0.00026243631831283183
4110211028.avi,0.6014851859076195,0.008285364461241538,1.0,0.0,0.9915986766417821,0.00561457851735165,0.0017844599481142396,0.9912264709671338,0.11504948728395196,0.0011752981660593607,0.3538164597284087,0.008504153900764921,0.9192473746131655,0.008350215437104604,0.00286485403941688,0.01847244303623524,2,8,0.5084745762711864,0.0012949987534635055
4110211036.avi,0.5261175664565744,0.016509847583901154,1.0,0.0,0.9923319518566132,0.010509254509441813,0.014512478676417832,0.9925170342127482,0.1075792008535894,0.004093302993642174,0.4016752348560636,0.013687756511611748,0.9092073595862458,0.010210312676461723,0.007016954014172554,0.03557667229331688,4,11,0.5084745762711864,-0.008178960261881418
4110211038.avi,0.5410525455673417,0.013678785872713008,1.0,0.0,0.990708781282107,0.01851331602536526,0.023134966668325752,0.9913888663053513,0.11739274655473778,0.0050876392549850154,0.35960216065576583,0.02498027699721368,0.9172888583544395,0.012907801771794365,0.0057346443824696225,0.03675133179755439,5,7,0.5084745762711864,-0.005044612156229247
4110211039.avi,0.5585169650394181,0.011122997037865444,1.0,0.0,0.9913969427347183,0.002816202011851658,0.003989217042083739,0.9916691799958547,0.12177617736400102,0.002302147637232089,0.35891710122221104,0.013202097490093328,0.9000920157783315,0.010307359452140622,0.00256578860603054,0.006599851938070464,2,5,0.5084745762711864,0.0001596664907487621
4110211040.avi,0.5630580964765612,0.00836128765848967,1.0,0.0,0.9912986576557159,0.0021602919170676236,0.0033563738469978423,0.9916872158646584,0.12287169393237467,0.0018663672969276527,0.3512364497292321,0.015158514169952541,0.9003962784647321,0.00880603022158955,0.003319061961908394,0.009662823336579092,3,7,0.5084745762711864,-0.0006231314426373585
4110211045.avi,0.5531188778721784,0.007130097426640673,1.0,0.0,0.9886917392412822,0.005358985080357031,0.0055541667734258435,0.9908767436941465,0.13644230292974685,0.003089519653566389,0.2576864262056497,0.017862628710757496,0.916111359086506,0.029934380766467886,0.002780554127643118,0.007784347584608646,2,8,0.5084745762711864,-0.0008022310462107215
4110211053.avi,0.5435471266278387,0.005874382039827751,1.0,0.0,0.9958836476008097,0.0019368456338695714,0.003973242947640177,0.995428973933061,0.12138714346415193,0.002272349116553394,0.292665076097364,0.009959224213317894,0.8596843978617978,0.01224280258522405,0.0027334345876666496,0.0068811638936941,3,6,0.5084745762711864,-8.741597183160865e-05
4110211055.avi,0.5420629431581626,0.005254211494310133,1.0,0.0,0.9954895039399465,0.002115154400818449,0.0023462327439493207,0.9953859726587931,0.12376666941054391,0.0018438904072939069,0.30845501838035005,0.01117182060321115,0.8818594611215481,0.011309259310489974,0.0023557138606573346,0.006320201531298863,3,6,0.5084745762711864,-1.0623143296282361e-05
4110211061.avi,0.5662426588594228,0.007686283465623047,1.0,0.0,0.9949114233255386,0.009419031041039062,0.009701710149963579,0.9947913701335589,0.12793481916554153,0.0025407438799427,0.32534908904921883,0.009363752708718838,0.9061131665923877,0.01758125237139024,0.007589738309648379,0.06076279731937025,4,5,0.5084745762711864,-0.008717866480187866
4110211075.avi,0.5179762612706553,0.016219823512157786,1.0,0.0,0.9902050773302714,0.01074084727756776,0.01987645015719776,0.9923909063140551,0.10922149950459709,0.00490610014970059,0.3446938740191443,0.025970404988096784,0.9453864727111373,0.039899517662205695,0.006303319841746393,0.03700224601882279,3,7,0.5084745762711864,-0.006208640103479322
4110211078.avi,0.5289151806322185,0.010164594572044201,1.0,0.0,0.9853885491689046,0.0048219720618125584,0.0035657570282057135,0.9901762500405311,0.11248678348890429,0.002116522813857125,0.3342526846473282,0.009514027321827169,0.9866282149658268,0.017108997909339965,0.004688231428339912,0.013048336950395284,4,7,0.5084745762711864,-0.00026097642093011325
4110212034.avi,0.5006231467747135,0.011989102891227482,1.0,0.0,0.993745145201683,0.00692589351213118,0.009872732568248542,0.9932567725578944,0.08838645453493836,0.002801482926803515,0.363063287715984,0.016400748092377928,0.9112406906080649,0.010842186637405452,0.003994972214097387,0.016577343059887895,3,5,0.5084745762711864,0.0017952685717133104
4110212036.avi,0.5308977398635163,0.04102733945161552,1.0,0.0,0.993695401151975,0.08506906156043642,0.06172847774643112,0.9931054120262464,0.10559687342458425,0.016180388866567377,0.31854320153888327,0.05899364093917909,0.9043738835137471,0.024551891431806187,0.013655753957293409,0.08720074819680891,6,12,0.5084745762711864,-0.02085479265496911
4110212049.avi,0.5424355007239561,0.0045832620960566525,1.0,0.0,0.9934765378634135,0.004713675360348787,0.005175473969664098,0.9935293331742286,0.1184829942243329,0.002044046873783781,0.27399070795135594,0.014171747247624841,0.920706889010734,0.013206358110976795,0.004077547152873661,0.0138960366963029,3,6,0.5084745762711864,0.0011311935395926596
4110212051.avi,0.5332197551413907,0.005647829050337327,1.0,0.0,0.9937620709339777,0.0026455893147610703,0.0027764130403701097,0.9941913048426311,0.11659026385089963,0.0015373800439052385,0.29017695217655265,0.006839883669835097,0.949233928160358,0.007038612999370512,0.003182773632235642,0.010379317967112275,3,4,0.5084745762711864,-0.0007102953742270527
4110212062.avi,0.5560208297669127,0.007360072229584071,1.0,0.0,0.9915964325269063,0.008532409397485652,0.012188903142959236,0.9925480286280314,0.11823873759899221,0.003416900773592876,0.29177651550197303,0.015830341636638722,0.9192320919322473,0.014561716364938271,0.004800196525084031,0.014531656139574096,3,5,0.5084745762711864,0.0012367879937330252
4110311001.avi,0.5028766045818194,0.01536362515447448,1.0,0.0,0.9886612325906754,0.01328415756311833,0.01257879937339731,0.987826352318128,0.09668228429112297,0.002176254538461692,0.19226163673384228,0.014981130212743434,0.8425998065106276,0.013481147091649362,0.005401775601420411,0.017551941100102608,3,6,0.5084745762711864,0.00024269939500760375
4110311003.avi,0.4965595654411634,0.00918803242481844,1.0,0.0,0.9894247114658355,0.007367421784513314,0.004272384342357236,0.9883560433983802,0.09359013655004393,0.0015229552300121453,0.2217028725522037,0.005326406312215804,0.8401179257400363,0.00668266319656611,0.0029293566762642214,0.007559597457369277,4,4,0.5084745762711864,-0.00018338485343374292
4110311006.avi,0.4921214078610132,0.04781260593890968,1.0,0.0,0.9882325539986293,0.023514657398317065,0.006170968196850781,0.9865384077032407,0.07015537707753614,0.0041304378153946926,0.3457742046448547,0.014503766120057496,0.8588853419061324,0.013627694397542451,0.00710474236837887,0.01911804250891998,2,6,0.5084745762711864,0.0006094314129069713
4110311023.avi,0.4040531977627941,0.03244073119967536,0.9833333333333333,0.0,0.9891347428162892,0.024602985967021065,0.029169201339036874,0.9895026008288066,0.11796043529517165,0.0030185647499638563,0.29135510839407924,0.017120597647703312,1.0557808612511752,0.031238451139945646,0.012966432030866958,0.07600166829846831,2,8,0.5084745762711864,0.009301373452630917
4110311045.avi,0.4520850411624677,0.021149947820330934,1.0,0.0,0.9896342843770981,0.04520063585124498,0.03813468791389063,0.9911303202311198,0.12363167686620447,0.006486698143230278,0.24052494609345454,0.02785423665684455,0.9531179148968012,0.031513122331129975,0.012143777719359511,0.05534328257873463,5,7,0.5084745762711864,-0.010341671710052368
4110311048.avi,0.4440417931162919,0.0242919216340228,1.0,0.0,0.990316688021024,0.025688687361976888,0.05289099089807356,0.9914421339829763,0.12217384231742279,0.008010924404486424,0.24655144768901227,0.05098611223865112,0.9503894103940402,0.011543547239137851,0.009895846719464592,0.05872225519952769,4,13,0.5084745762711864,0.012405403842747294
4110311054.avi,0.4192003173857451,0.019208077774025306,1.0,0.0,0.9885458161433538,0.017112810364540782,0.049865332827511356,0.9892327845096588,0.12723673183225573,0.0073996799130673285,0.21686326065751213,0.06552717590881212,0.9738402910327328,0.02020123335476703,0.007539226075732009,0.02858513212194739,4,5,0.5084745762711864,0.002982430808057393
4110311062.avi,0.4024284539301055,0.009139323156099551,1.0,0.0,0.9923700501521429,0.0051447799126954005,0.005687078028467324,0.9912019158403079,0.11663205019510783,0.0019513581578195706,0.30212241905176035,0.009125554968714663,0.9384354869629824,0.01996986332474462,0.005467537291276781,0.02097797401658091,3,6,0.5084745762711864,0.00042222420137920727
4110312009.avi,0.47111974459106803,0.02107975999185882,1.0,0.0,0.9870318075021108,0.021717368536230023,0.04296993695008686,0.9896938716371854,0.11723524211168128,0.004499389539311781,0.27529210452681646,0.023502352051544755,0.9600799621138392,0.04451507665230383,0.0093737069045905,0.09352802433767766,2,7,0.5084745762711864,0.013188025095284453
414081010.avi,0.5329170691794057,0.02679958651530626,1.0,0.0,0.957096740603447,0.0615305438884997,0.03618464713981712,0.9824037233988444,0.13085916935063302,0.014103250764135307,0.475081411616414,-1.0,0.9333589812140142,-1.0,0.02887750784848057,0.11827872029061383,3,14,0.5084745762711864,-0.028858437933767998
414081011.avi,0.48752527630579223,0.0308466005295034,1.0,0.0,0.9606022586425146,0.32559939155244155,0.2878157242197592,0.9834702303012212,0.12649955277924968,0.019630235288075032,0.47413403353676675,0.05279255961966929,1.099808191730623,0.05396388274849485,0.0660680423671682,0.5328037468487671,1,16,0.5084745762711864,0.09188932740224334
4140810153.avi,0.6464181145978004,0.00435993060483346,1.0,-1.0,0.9467062284549077,0.005138822159486509,0.004827125292549803,0.974675336976846,0.14445712244759304,0.002580488156073486,-1.0,-1.0,-1.0,-1.0,0.005609245521485737,0.013686879434494684,3,8,0.5084745762711864,0.0025363138039470315
4140810162.avi,0.41235789678862034,0.06811814069547027,0.9830508474576272,0.0,0.963602414727211,0.17130766102810868,0.09348959693848657,0.980821105837822,0.15356612067171851,0.011889716562254654,0.3174023182317282,0.039730163099254576,1.1062976791652555,0.019510730926923233,0.02387318275474994,0.13700670065991913,3,13,0.5084745762711864,-0.01618592385910671
4140810210.avi,0.520887136383557,0.04115418585641565,1.0,0.0,0.9651186188062032,0.04527931207365265,0.0626412986628949,0.9843124250570933,0.1343531610807782,0.010125811494939307,0.3490566193002256,0.020319610451203035,1.0270292610316103,0.04075602062088618,0.021672367371684053,0.07681360591934536,1,17,0.5084745762711864,0.017400646591419745
4140810217.avi,0.5506889317534553,0.00661494248063019,1.0,0.0,0.9529689063628515,0.006918260784178964,0.004077308918960823,0.9792426158984502,0.13591147755221478,0.002039068898182182,0.3834488397593951,-1.0,0.9894926760009888,-1.0,0.006469519415808645,0.014578561922499527,2,7,0.5084745762711864,-0.0005777696962522855
4140810219.avi,0.553801970854898,0.008317486136879814,1.0,0.0,0.9534641851981481,0.006517804315839634,0.0031026011128610365,0.9795961678028107,0.13934602823045167,0.002056097144463315,0.3762078358444053,0.0008635995186704604,0.9923029080599022,0.008204421088984504,0.005353316371840901,0.014885341073223198,1,6,0.5084745762711864,0.001057080838323645
4140810272.avi,0.5471574388822441,0.0610728717279315,1.0,0.0,0.9506250063578288,0.37139134290868503,0.5114522706781404,0.9757747814059258,0.14886774917574172,0.025145952200506604,0.49728293692786346,0.03400794251530822,1.0675911673422882,0.04959886937837768,0.06984724864016179,0.28478979985764896,5,6,0.5084745762711864,0.07577853206557608
459999011.avi,0.4684747971740473,0.020626788648959817,1.0,0.0,0.9770739287137985,0.009038611451235136,0.005678574236408311,0.9787855640053749,0.09273007215638379,0.0020028772875781533,0.4861108218545252,0.005067745991114042,0.8820239108451855,0.006584560654543731,0.004031502971717962,0.012395335514395648,3,6,0.5084745762711864,-0.000503559969823218
4599990110.avi,0.4847651490247655,0.004493681256748146,1.0,0.0,0.9691612869501114,0.0022087817518468634,0.002461549061500092,0.9736362377802531,0.09472162077433886,0.0013979363244641778,0.48056110450110795,0.002610171107537886,0.9306391098771588,0.006124739531403308,0.0032463743239257276,0.009737731908125002,5,6,0.5084745762711864,0.00034323599438061984
4599990132.avi,0.43675409653215985,0.005701150009782479,1.0,0.0,0.96729876101017,0.003544460204574197,0.003130548942029991,0.9720978602766991,0.09921225102068078,0.0014155153207046345,0.4857380323734617,0.00285513324560589,0.9524517545261763,0.007198334312746226,0.0038781941011237376,0.01404106280174854,2,4,0.5084745762711864,-0.00010160659420462795
4599990235.avi,0.4998379589978443,0.005213298175866878,1.0,0.0,0.9660907328128815,0.0032657746040071945,0.003290294541605085,0.97692036430041,0.11297514290975111,0.0012775361574293455,0.4744152449755535,0.0030733108914259124,0.9906941119642091,0.010284309510041204,0.003841920849373469,0.012955907814168641,3,3,0.5084745762711864,0.0003895027460721779
5000391017.avi,0.5405196488607594,0.007395528789014799,1.0,0.0,0.9808329085508982,0.005463399947130032,0.00291846958583066,0.9837352434794108,0.09428330191085021,0.0015355849919800474,0.35709560931626716,0.0027703888924021317,0.8269476328767601,0.004515186043399985,0.002274801140666861,0.005086412972445128,3,4,0.5084745762711864,-0.00019543961103706074
5000391045.avi,0.5757333782015814,0.012486012831291566,1.0,0.0,0.984309521317482,0.016257034001915388,0.0049114102624167825,0.9870722765723864,0.09538987289164066,0.0015809139181483104,0.3820604319695236,0.006648967733533819,0.8114234695407825,0.009496888237242724,0.0033402678512180115,0.01026689954888453,2,7,0.5084745762711864,-0.000571342504436325
5000391055.avi,0.5340468133238232,0.003551029149039978,1.0,0.0,0.9811547408501308,0.0027003026988231004,0.0018301843525176792,0.9858450457453728,0.0827891805053074,0.0011705387210207202,0.42274083889689096,0.003096704030128121,0.812404583074753,0.0044520493520609555,0.002728799865599844,0.007863001170137792,5,6,0.5084745762711864,-0.00034148956444910155
5000391056.avi,0.5331111561359545,0.0030054554329026727,1.0,0.0,0.9809810439745585,0.0021199708945583524,0.0019941389211144897,0.9856344948212306,0.08280924683058838,0.0011457800035677903,0.4209590326423446,0.0027872071961798257,0.8106850297647867,0.0035539912766431227,0.0026786458893869377,0.010157528893526996,1,6,0.5084745762711864,-0.00042673123656305524
5000391060.avi,0.528908041926361,0.003482257607293548,1.0,0.0,0.9831474989652633,0.0023006977544866975,0.002964246619065054,0.9868407373627027,0.08035154615989357,0.0016378966218946,0.4198582731661833,0.0020182762466213044,0.8077061024231783,0.005824341170312771,0.002838386914198718,0.012318265956370889,4,5,0.5084745762711864,0.0003964386534759455
5000392033.avi,0.622281554074816,0.004225451346698085,1.0,0.0,0.983227523167928,0.0027096261546222106,0.00260321154939662,0.9824972862998644,0.09225977026242958,0.0016938584108655036,0.39482450349132986,0.0026629507182140987,0.8006063808644677,0.003881264567888738,0.0023641309458196837,0.005702944131322493,2,6,0.5084745762711864,0.0008562420166701526
